Plateforme,Utilisateur,Nombre de commentaires,Position Géographique,Date,Avis,Notes sur 5
rippling.com,Jacob D. Castro,1 review,US,"Jul 15, 2022Invited","So quick and easy for employeesMy employer uses Rippling for my payroll and insurance. It was by far the easiest and quickest setup I've ever used compared to my past jobs. Enrolling in insurance was literally a few clicks. Pretty awesome!Date of experience: July 15, 2022",5
rippling.com,Sean Conroe,1 review,US,"Jul 14, 2022Invited","3+ Years On RipplingI've used Rippling with the past two companies I've worked with and couldn't be happier. It makes onboarding a breeze, and tasks such as managing PTO requests are straightforward. UI/UX is solid - especially compared to other platforms I've been on. Overall, super content with Rippling and all it has to offer (which is way more than what I'm mentioning here).Date of experience: July 14, 2022",5
rippling.com,Landon A.,1 review,US,"Jul 14, 2022Invited","A great solution for our growing small business!Rippling has been a great HR and IT solution for our growing business. The platform does what we need and is easy to use, and their rapidly growing catalog of integrations with other vendors is amazing. The account team that we work with is top-notch and super responsive as well.Date of experience: July 14, 2022",5
rippling.com,Julia Herberger,1 review,US,"Jul 14, 2022Invited","Great experienceGreat experience. Super easy to use and clearDate of experience: July 14, 2022",5
rippling.com,Anthony Sampietro,1 review,US,"Jul 14, 2022Invited","I recently had a baby and needed to add…I recently had a baby and needed to add a dependent to my insurance. My operations manager directed me to to my rippling account where I was led through a step by step process of simple questions. The process took less than 5 minutes. It was great!Date of experience: July 14, 2022",5
rippling.com,Robert John,1 review,US,"Jul 14, 2022Invited","Big Time SaverHas integrated all of our Human Resources into 1 convenient application. From payroll to Benefits to everyday attendance management, Rippling has helped significantly reduce the time consumption that was previously lost due to the excessive paperwork, filing and other administrative chores. Thanks for making HR work easy!!Date of experience: July 14, 2022",5
rippling.com,X Xu,1 review,US,"Jul 14, 2022Invited","Clean and clearI receive and manage my salary, insurance, benefit, etc through Rippling. Everything is clear and easy to use, without any sophisticated interfaces and links after links.Date of experience: July 14, 2022",5
rippling.com,Thomas Sebastian,1 review,US,"Jul 13, 2022Invited","Its easy to useIts easy to use. No hussle!!Date of experience: July 13, 2022",5
rippling.com,Michael Stangl,1 review,US,"Jul 12, 2022Invited","Rippling is extremely easy to useRippling is extremely easy to use.  It also gives you prompts if it suspects you missed something or need a little extra direction.  I highly recommend it!Date of experience: July 12, 2022",5
rippling.com,L. Swift,1 review,US,"Jul 12, 2022Invited","Straight forwardStraight forward, easy to use and navigate.Date of experience: July 12, 2022",5
rippling.com,James Tennant,1 review,US,"Jul 11, 2022Invited","Rippling is very easy to work with to find pay information, benefits and time-off informationRippling is very easy to work with on my computer or mobile device. It's easy and quick to find the information I need.Date of experience: July 11, 2022",5
rippling.com,Haylee,1 review,US,"Jul 11, 2022Invited","Super easy to navigateSuper easy to navigate! Usually these systems are so complicated but Rippling makes it seamless!!Date of experience: July 11, 2022",5
rippling.com,Josephine,1 review,US,"Jul 10, 2022Invited","Easy to navigate and everything’s…Easy to navigate and everything’s precise!Date of experience: July 10, 2022",5
rippling.com,Patty,1 review,US,"Jul 9, 2022Invited","YAY RIPPLINGMy first time hearing and using rippling! The process was super easy and convinent. I was able to sign up for benefits that were organized and super user-friendly! Also, I can easily access my rippling account through my phone since it is available in the app store!!Date of experience: July 09, 2022",5
rippling.com,Melissa V,1 review,US,"Jul 9, 2022Invited","A 10/10 would recommend type of software!Rippling is one of the most user friendly websites I have had to use.  It is really easy to find different pieces of information and you do not have to dig deep at all to find what you are looking for.  I would highly recommentdusing it!Date of experience: July 09, 2022",5
rippling.com,Meaghan Scott,1 review,US,"Jul 9, 2022Invited","Intuitive and DynamicI'm still fairly new to Rippling, but after using other systems, I feel very confident that Rippling is one of the most intuitive and easy to use systems out there. It's easy to learn and very dynamic.Date of experience: July 09, 2022",5
rippling.com,Nicholas Kopas,1 review,US,"Jul 8, 2022Invited","Great HR Tool for Small BusinessOur company implemented Rippling about three years ago. It's really made dealing with all of the paperwork around mundane tasks like vacation requests, withholdings and benefits elections super-easy. With secure access with two-factor authentication to through the web and a dedicated app. Not going back ever!Date of experience: July 08, 2022",5
rippling.com,Raymond Gordon,1 review,US,"Jul 8, 2022Invited","Rippling has made it easy for me to…Rippling has made it easy for me to track what documents I've needed to sign/complete when starting my new job. This is often a very overwhelming time and process, but Rippling helped greatly.Date of experience: July 08, 2022",5
rippling.com,Miguel Alcrudo De Jesus,1 review,US,"Jul 8, 2022Invited","Rippling Fast and EasyRippling product make my life easier. The way is created that if you have any questions they give you all the necessary information for you to complete the registration. Also, is incredible how fast you can do the enrollment. Finally another feature that I like is all the notification the provide for you in case you forget to do the enrollment.Date of experience: July 08, 2022",5
rippling.com,Vad Star,1 review,US,"Jul 7, 2022Invited","Great experience working with the siteGreat experience working with the site! Very easy to find any information on it and navigate thru the site. User friendly.Date of experience: July 07, 2022",5
rippling.com,Kingsley. A,1 review,US,"Jul 7, 2022Invited","Very user friendly.Date of experience: July 07, 2022",5
rippling.com,Cameron,1 review,US,"Jul 6, 2022Invited","Rippling is a very easy & intuitive…Rippling is a very easy & intuitive platform to use for HR. Whenever a task is needed to to be completed I am notified immediately and seamlessly brought to the dashboard to complete the task. Also, their mobile app is a great experience as well. Highly recommend Rippling!Date of experience: July 06, 2022",5
rippling.com,Alessandro Korlou,1 review,US,"Jul 6, 2022Invited","Smooth and efficient user experienceSmooth and efficient user experience! I love the app and website its clean and modern. Has all the plan info ready to view. All in one dashboard. Complete control of your health and benefits!Date of experience: July 06, 2022",5
rippling.com,Brian,1 review,US,"Jul 5, 2022Invited","Simple and Easy to understand HR SystemI have used many HR System but Rippling definitely seems to be the easiest to set up. I just finished selecting my benefit plans and every step was very clear and easy. I like how the interface is very simple and easy to understanding.Date of experience: July 05, 2022",5
rippling.com,George Bucsan,1 review,US,"Jul 1, 2022Invited","No headachesI've been using Rippling for payroll and benefits for the past year. Everything just works sans headaches. If I want to change my tax deductions or debit accounts / amounts, easy. If I want to select my benefits at open enrollment time, a few clicks. Can't complain about something that works!Date of experience: July 01, 2022",5
rippling.com,Jacob Clover,1 review,US,"Jun 30, 2022Invited","Crisp and clean HR interfaceCrisp and clean HR interface. Easy to use and a helpful checklist to make sure you're always up to date on what you need to doDate of experience: June 30, 2022",5
rippling.com,Jose Fuentes,1 review,US,"Jun 30, 2022Invited","Highly Recommend this softwareI have been using Rippling since I first started working at my company in April 2021 and it has been quite easy to navigate. Once I first sign in. the buttons are easily visible and the layout has been great to see the essential information. Another aspect that I like is that if there is a website that my team and I share we can store the login information in a vault for us to share.  Recently there was an error message on Rippling but they were quick to respond as well. I would say I have had a great experience overall!Date of experience: June 30, 2022",5
rippling.com,Collin Wahl,1 review,US,"Jun 29, 2022Invited","Great Experience With RipplingRippling was very easy to use and provided all the information I needed.Date of experience: June 29, 2022",5
rippling.com,Inessa,1 review,US,"Jun 28, 2022","My favorite thing about Rippling is…My favorite thing about Rippling is that I can save a lot of time by login through it to use all my apps like the payroll management system, requesting time off, or checking my benefits.Also, it has convenient reminders related to upcoming tasks. Like it!Date of experience: June 28, 2022",5
rippling.com,Allen Whittaker,1 review,CA,"Jun 28, 2022Invited","Within minutes of needing a meeting to…Within minutes of needing a meeting to finish setting up payroll we had booked a meeting time with our Rep. my business partner actually said “wow we have a meeting already?” Yea… it was that fast. Can’t say enough about how amazingly helpful and enjoyable onboarding has been.Date of experience: June 28, 2022",5
rippling.com,Matthew Shires,1 review,US,"Jun 28, 2022Invited","It's a very user friendly programIt's a very user friendly program , organized and I recommend it for any team.Date of experience: June 28, 2022",5
rippling.com,Lisa,1 review,US,"Jun 28, 2022Invited","Rippling User FriendlyHaving accessed websites similar to Rippling, I have found that using Rippling is by far the most user friendly!  All of my information is easy to find and easy to access! I would definitely recommend Rippling to other entities.Date of experience: June 28, 2022",5
rippling.com,Tim,1 review,US,"Jun 28, 2022Invited","Easy and intuitiveVery easy, incredibly intuitive – I love Rippling!Date of experience: June 28, 2022",5
rippling.com,Enrique Salazar,1 review,US,"Jun 27, 2022Invited","Love ripplingLove rippling. 1 source for all my works training, to work info, insurance etc. everything all in one place. Easy to use and navigate. Honestly working with large company’s, and having so much trouble in the past needing multiple sites for my 401k, HR, payroll and insurance coverages. It feel good to use RIPPLING. I’d highly recommend strongly to use this services.Date of experience: June 27, 2022",5
rippling.com,Brendan Mahony,1 review,US,"Jun 27, 2022Invited","Highly recommend 10/10Highly recommend 10/10I've been hearing a lot about Rippling but have never used it myself (when I started 2 companies in the past, it wasn't yet available). I just joined a new startup and have had the opportunity to start using it - and it's honestly fantastic. The UX is incredible, it's so easy to use, and I can tell how simple it must be for the Employer to make sure all tasks are getting completed etc.The next time I start a company, I will 100% be using Rippling.Date of experience: June 27, 2022",5
rippling.com,Kevin Lee,1 review,US,"Jun 27, 2022Invited","Rippling for the win!I love using Rippling!The UI is smooth and simple. I like how everything I need is in the left navigation menu. HR software is usually boring, and I'd normally login every couple of months to re-enroll in benefits, but I find myself logging in more often with Rippling.Date of experience: June 27, 2022",5
rippling.com,Krishna,1 review,US,"Jun 27, 2022Invited","Rippling has made my onboarding simple…Rippling has made my onboarding simple and easy. I got all my paperwork done on there, signed up for benefits, I can see my payroll and pto info, and so much more all in one place. It is nice to have one place for most of my HR needs.Date of experience: June 27, 2022",5
rippling.com,Vineeta Gupta,1 review,US,"Jun 27, 2022Invited","Super easy and user friendlyI have been using rippling since May, and I am super impressed by its layout. It is convenient, user-friendly, and works smoothly to perform any task. I like how it is categorized into various sections; that helps me navigate through each option easily.Date of experience: June 27, 2022",5
rippling.com,Toni C,1 review,US,"Jun 26, 2022Invited","Highly recommend Rippling!Ripping is so user friendly! I love the interactive options they have when you are choosing your insurance (they give you information on the meaning behind certain key words). I also love the time off feature and it is very easy to request PTO and see when my team is offline. Rippling is probably the most user friendly HR interface I’ve ever worked with! Highly recommend.Date of experience: June 26, 2022",5
rippling.com,Adam Montgomery,1 review,US,"Jun 25, 2022Invited","Remote Onboarding Made So Much Easier with RipplingAs a new employee, using Rippling has made my life so much easier. Rippling made getting set up for payroll and insurance a breeze. There's so much to think about and do when starting a new job, so it's especially nice to have Rippling to make the process easier. I appreciate the prompts and reminders provided to get tasks done to meet certain insurance enrollment periods. I also really like the user interface; you can tell a lot of time and effort has been spent to make it as easy as possible to walk users through the enrollment process.Lastly, I onboarded remotely so having a platform like Rippling was practically essential. I was able to log right on and complete the onboarding tasks I needed to complete without having to schedule calls with my HR team.Date of experience: June 25, 2022",5
rippling.com,Rob Ward,1 review,US,"Jun 24, 2022Invited","Buy Rippling to enhance the employee experienceRippling has been a fantastic user interface and easy to navigate. As I've joined this new company, Rippling has made it easy for me to; pick, define, learn, and educate myself on the companies expectations and benefits. I love the tool because of its ease of use and the simplicity of learning what my company offers and expects. I would recommend Rippling for companies that want their employees to have a great experience learning their benefits and expectations. Great platform!Date of experience: June 24, 2022",5
rippling.com,Shontay Stewart- Capone,1 review,US,"Jun 24, 2022Invited","Rippling makes my whole work life…Rippling makes my whole work life experience easier, I clock in and out from my phone, I get much needed alerts and reminders, it was so easy to change information for direct deposit, and the app is very user friendly and secure.Date of experience: June 24, 2022",5
rippling.com,Joe Spota,1 review,US,"Jun 24, 2022Invited","Thanks Rippling!Thanks Rippling!I had some challenges with open enrollment for medical insurance during the beginning of the year. After working closely with HR and Rippling representatives, I'm fully covered under my company's Rippling insurance plan. The Rippling reps assisted our HR staff and I am now worry free about my coverage! Cheers,JoeDate of experience: June 24, 2022",5
rippling.com,Angela O-G,1 review,US,"Updated Jun 23, 2022Invited","Rippling is so easy to navigate!I love using Rippling for all the HR related aspects of my job. It's literally the easiest HRIS tool I've ever used. Submitting time off, enrolling in insurance, checking company holidays, getting paystubs, etc. - the system is very simple to navigate and it just makes everything easier.Date of experience: June 23, 2022",5
rippling.com,Rebecca Lubben,1 review,US,"Jun 23, 2022Invited","Very easy to use and navigate.Date of experience: June 23, 2022",5
rippling.com,Nikolay Stoyanov,1 review,BG,"Jun 23, 2022Invited","makes life easier a bit especially when…makes life easier a bit especially when you running between propertiesDate of experience: June 23, 2022",5
rippling.com,Colin,1 review,US,"Jun 23, 2022Invited","Rippling has always been greatRippling has always been great.  Very easy to use and has everything I need from a HR perspective in one place.  Highly recommend!Date of experience: June 23, 2022",5
rippling.com,Arthur Tribbie,1 review,US,"Jun 22, 2022Invited","Tribbie Rippling ReviewI found the Rippling annual benefits renewal site easy to use.Date of experience: June 22, 2022",5
rippling.com,Justin Johnson,1 review,US,"Jun 22, 2022Invited","My company switched to Rippling last…My company switched to Rippling last year and it's been great to have access to all of my benefits, pay, and time off all in one place, as well as having an overall directory for my co-workers and I to reference.Date of experience: June 22, 2022",5
rippling.com,Mark Blazei,1 review,US,"Jun 22, 2022Invited","Mark's Rippling ReviewMy current company utilizes Rippling for numerous human resource activities such as payroll, benefits, organizational structuring and time off management.  It is quick and simple to use because the screens/menus are uncluttered and intuitive.Date of experience: June 22, 2022",5
rippling.com,"Joseph DeAngelis, Jr.",1 review,US,"Jun 22, 2022Invited","Navigating with Rippling …In initially using Rippling I made an error in inputting be edit information. After attempts to resolve my error I called support. The technical s UK sport person was very gracious and accommodating in locating the area where I was a click away from success. Together this was resolved much to my satisfaction.  I strongly feel that whatever I need to know employment wise, I will be able to locate my information quickly and easily in Rippling. The application is super easy to locate items stored in well named applications. Already Rippling has saved me from seeking answers because thay are all listed in the applications. Wish I had Rippling in times past!Date of experience: June 22, 2022",5
rippling.com,Francesca Di Leo,1 review,US,"Jun 22, 2022Invited","Easy to useSo far, Rippling has been a great tool to take care of all my HR related tasks. It has been very easy to navigate the portal.Date of experience: June 22, 2022",5
rippling.com,Elisabeta Muntyan,1 review,US,"Jun 22, 2022Invited","Rippling has been the easiest…Rippling has been the easiest All-in-one HR platform I have used. It’s very simple to navigate through and I feel safe and secure while using it. I’d recommend it to anyone!Date of experience: June 22, 2022",5
rippling.com,Michael Gardner,1 review,US,"Jun 21, 2022Invited","Rippling is GreatRippling is great as it makes accessing info and completing tasks quick and convenient.Date of experience: June 21, 2022",5
rippling.com,Jacob P,1 review,US,"Jun 21, 2022Invited","Great serviceGreat service. Easy to use. Everything all in one place!Date of experience: June 21, 2022",5
rippling.com,Faith-Alexis Graham,1 review,US,"Jun 21, 2022Invited","Easy to useEasy to use, simple layout, helpful.Date of experience: June 21, 2022",5
rippling.com,Sharzil Hussain,1 review,US,"Jun 21, 2022Invited","ReliableReliable, easy to use, and allows you to access all you needDate of experience: June 21, 2022",5
rippling.com,Kerry Hassen,1 review,US,"Jun 20, 2022Invited","Intuitive and Easy to UseOur company recently changed HR platform providers.  I found the notices from Rippling to be timely and detailed in their directions.  The platform was intuitive and easy to use.Date of experience: June 20, 2022",4
rippling.com,Carmen Zepeda,1 review,US,"Jun 20, 2022Invited","This is my first experience using…This is my first experience using rippling and so far the process has been smooth and the enrollment application that is utilized is self explanatory. I am somewhat tech knowledgeable but when it comes to insurances it could be confusing. I did have to reach out for help with the insurance advisors and everything g was explained to me.Date of experience: June 20, 2022",5
rippling.com,Katie Crain,1 review,US,"Jun 19, 2022Invited","Love RipplingLove Rippling! I have never been able to find what I am looking for so easily. The UI for Rippling is simple and intuitive. You can view your paystub, tax information, benefits, PTO, and more all in once place. I honestly hope I never have to use a different software again.Date of experience: June 19, 2022",5
rippling.com,S M,1 review,US,"Jun 17, 2022Invited","An amazing platformAn amazing platform, super simple to use and provide timely notifications in your inbox for tasks that are due!Date of experience: June 17, 2022",5
rippling.com,Caroline W,1 review,US,"Jun 16, 2022Invited","Rippling is very user friendlyRippling is very user friendly, with a great interface that is easy to navigate. It has made my onboarding and document navigation process simple and efficient. It's been great to have all the tools and functions I need in one comprehensive platform. I would definitely recommend it to others to increase their productivity.Date of experience: June 16, 2022",5
rippling.com,ESSENCE,1 review,US,"Jun 15, 2022Invited","I totally recommend using Rippling it’s…I totally recommend using Rippling it’s super efficient and easy to use. My company that I work for have us using rippling and it’s the best thing ever. I highly recommended it !Date of experience: June 15, 2022",5
rippling.com,jacky,1 review,US,"Jun 15, 2022Invited","Solid service!Date of experience: June 15, 2022",5
rippling.com,Milind,1 review,US,"Jun 15, 2022Invited","HR made easy and fun!I've been using Rippling to deal with HR related tasks for my company like electing for life insurance, dental insurance, health insurance. The user interface is really clean and sleek and its really easy to select my options and review them before finalizing them. It also tells me when I've been paid!Date of experience: June 15, 2022",5
rippling.com,Kirk,1 review,US,"Jun 15, 2022Invited","Great software but no Linux supportRippling is a great management software with an easy to use interface. I just wish it supported Linux. As a software developer, I can't use a Linux machine at work because Rippling can't be installed on it which is such a bummer. Other than that, it's been a pretty good experience so far.Date of experience: June 15, 2022",4
rippling.com,Alexia Barajas,1 review,US,"Jun 15, 2022Invited","Great Onboarding Tool!Very easy user friendly app for the onboarding process, it made it fast and easy to navigate and turn in all required paperwork.Date of experience: June 15, 2022",5
rippling.com,Thai Nguyen,1 review,US,"Jun 14, 2022Invited","easy tools to useeasy tools to use, for my re-enrollments of healthcare, most the information are corrected and cleared to do itDate of experience: June 14, 2022",5
rippling.com,Start Up CRO,1 review,US,"Jun 14, 2022Invited","Rippling is a fantastic platformRippling is a fantastic tool for companies looking to centralize and streamline HR operations. As a fast growing company having Rippling as a key platform has allowed us scale effectively and efficiently.Date of experience: June 14, 2022",5
rippling.com,William Blasdell,1 review,US,"Jun 14, 2022Invited","Clean and EasyRippling is the clearest and easiest software I've ever used as an employee. Makes it super easy to track the stuff I'm interested in i.e. benefits, paystubs, etc. The UI is great.Date of experience: June 14, 2022",5
rippling.com,Alan,1 review,US,"Jun 14, 2022Invited","Best In The BusinessGreat onboarding, intelligently designed, powerful integrations and support.Date of experience: June 14, 2022",5
rippling.com,Andy Mykrantz,1 review,US,"Jun 13, 2022Invited","Best HR software used to dateRippling is the best HR software I've used to date.Date of experience: June 13, 2022",5
rippling.com,Ashley,1 review,US,"Jun 13, 2022Invited","Easy to UseLove Rippling! The UX is great - makes it easy to navigate to any of the things you need. Love having everything in one place (insurance, benefits, time off, holiday calendar, payroll, org chart). I've used Rippling as an employee at two different companies now, and it's the best!Date of experience: June 13, 2022",5
rippling.com,Caleigh,1 review,US,"Jun 13, 2022Invited","Rippling was extremely easy to useRippling was extremely easy to use. My company leverages Rippling for open enrollment. It is easy to navigate, has a breakdown of each plan simplified, and all info required for enrollment at your fingertips. Overall I would definitely recommend Rippling to others!Date of experience: June 13, 2022",5
rippling.com,Ryan Marassi,1 review,US,"Jun 13, 2022Invited","Super Slick Software!Rippling is intuitive, convenient, and comprehensive. Our company uses Rippling to manager everything from PTO to direct deposits to cyber security, all without a hassle for the end usersDate of experience: June 13, 2022",5
rippling.com,Joe Costa,1 review,US,"Jun 11, 2022","This app suckThis app suck. Since the beginning, I have had problems with this app. From crushing and won't let you login.  The company i work it can't or fix the problem.Date of experience: June 11, 2022",1
rippling.com,Casey Corrigan,1 review,US,"Jun 11, 2022Invited","Clean, modern user experienceBenefit elections isn't necessarily my idea of a good time, but the Rippling system is intuitive, nicely designed, and makes the process easy.  And I like that there's a modern, easy to use mobile app for managing my account.Date of experience: June 11, 2022",4
rippling.com,Laura,1 review,US,"Jun 10, 2022Invited","Always easy to navigate I love the…Always easy to navigate I love the applicationDate of experience: June 10, 2022",5
rippling.com,Marni Trujillo,1 review,US,"Jun 10, 2022Invited","Rippling, the BEST TOOL EVER!!Rippling has made my HR needs so much easier!  I have all the information I need at the touch of my fingers!  I love that I can access my time, payroll, time off, and benefits all in one place.  It is so easy that I haven't had to bother my HR contact for anything!  Added plus that I can use the app on my phone! This has been a lifesaver when my computer has had issues!  I highly recommend Rippling!!Date of experience: June 10, 2022",5
rippling.com,M Donohue,1 review,US,"Jun 10, 2022Invited","Rippling, a great solution!My company uses Rippling. It is a great way to manage things like payroll, time off, devices/hardware and insurance. Is a clean, simple and intuitive tool that allows me access to all my information and to answer simple questions without having to involve an HR or benefits person.Date of experience: June 10, 2022",5
rippling.com,Nicole Collins,1 review,US,"Jun 10, 2022Invited","It easy to follow and it flowed well.Date of experience: June 10, 2022",5
rippling.com,Daniel,1 review,US,"Jun 10, 2022Invited","Great and easy to useThe application is very easy to set up and use. You have everything with a moments wait, to pay stubs, Time off requests, and more.Date of experience: June 10, 2022",5
rippling.com,Jinal Patel,1 review,US,"Jun 10, 2022Invited","Great Application to get you work doneGreat Application to get you work done. It has so many good features that makes your admin/hr process so smooth. This application is self explanatory and very nice attractive UIDate of experience: June 10, 2022",5
rippling.com,SeanC,1 review,US,"Jun 9, 2022Invited","Rippling is very intuitiveRippling is very intuitive, fast, and simple to useDate of experience: June 09, 2022",5
rippling.com,Bethany Thorne,1 review,US,"Jun 9, 2022Invited","Overall seamless -- seem to have had a…Overall seamless -- seem to have had a couple of glitches recently (system errors sending out random emails) but generally excellent experienceDate of experience: June 09, 2022",4
rippling.com,Ian Lang,1 review,US,"Jun 9, 2022Invited","Rippling makes onboarding a breezeRippling makes onboarding a breeze! This is my first company i've used Rippling with, but I don't think I can go back to any other HR software. Rippling keeps everything organized and gives you gentle nudges when action is required. I highly recommended giving the platform a try! You won't be disappointed!Date of experience: June 09, 2022",5
rippling.com,Jamie D,2 reviews,US,"Jun 9, 2022Invited","Rippling is incredibly intuitive when…Rippling is incredibly intuitive when it comes to an HR/IT platform. It's visually appealing and compared to other systems I've used, it's incredibly easy to access and understand my payroll, PTO, benefits etc. A couple of features I particularly love: how easy it was to enroll in benefits during my company's open enrollment period, the concise snapshots of my health plans, and the easily navigable org chart!Date of experience: June 09, 2022",5
rippling.com,ANGELA HIGGINS,1 review,US,"Updated Jun 9, 2022Invited","Our start with Rippling has been greatOur start with Rippling has been great. The site is very user friendly and the customer service is great. Our office is still learning to navigate in the system but so far it has been more user friendly than our previous payroll system was.Date of experience: June 09, 2022",4
rippling.com,Kierra C.,1 review,US,"Jun 8, 2022Invited","Before speaking with a representative I…was absolutely clueless.Before speaking with a representative I has no clue which medical plan best served me. My representative provided great insight into each of the plans and I felt confident with my decision. Not only did I feel confident with choosing a plan, but, I walked away feeling well informed and educated! Great experience and learning opportunity.Date of experience: June 08, 2022",5
rippling.com,Mary Semerjyan,1 review,US,"Jun 8, 2022Invited","Love Rippling!Rippling is a wondering platform. I helped implement Rippling at my company and it has been an amazing experience to watch the feature updates and changes come through. Rippling has a great support team and chat feature. They respond very quickly and are usually helpful immediately, and when further assistance is needed, the team is quick to get others involved who can help resolve the matter. I basically live in Rippling and it is very user friendly, especially the reporting features. Rippling is also on top of any changes we would like to see and already in the works of improving or adding them. I have really enjoyed working with and getting to know Omair and Ryan. Everyone at Rippling is a pleasure to work with. Thanks!Date of experience: June 08, 2022",5
rippling.com,Arun Chandrasekaran,1 review,US,"Jun 8, 2022Invited","I've used many other systems in the…I've used many other systems in the past, but Rippling hits the right balance. It is very easy to use. If there's one thing that can be improved, it is the password expiry. Please don't expire it frequently. Let the user have control over it.Date of experience: June 08, 2022",5
rippling.com,Emma R.,1 review,US,"Jun 8, 2022Invited","Rippling is the best HR benefit management tool I've usedMy company has been using Rippling for more than a year now and it has been great! I've worked at many companies and used many different HR benefit management tools, but Rippling is by far the easiest, most user friendly and best looking of them all. One example of this are the animations included in the paystub emails. It's a really nice touch! I'd also add that anytime I need to review past paystubs, download my W2 for tax season, add or update benefits during open enrollment or find someone in our company directory, it is all very easy and honestly quite pleasant.Date of experience: June 08, 2022",5
rippling.com,Liz Covarrubias,1 review,US,"Jun 8, 2022Invited","5 stars and more5 stars and more! This software is comprehensive and so easy to use on the desktop or app! It holds all of the HR information in one place, Payroll, Healthcare, and I can request PTO in seconds. Highly recommend it to any company that is looking to streamline everything mentioned above!Date of experience: June 08, 2022",5
rippling.com,John Dominic Lim,1 review,US,"Jun 7, 2022Invited","Well-organized and Easy to UseI've used other HR platforms before at previous jobs and find Rippling to be similar, but superior. It's well-organized and easy to use. I've never had a problem finding what I need or getting any question I need to be answered, I particularly like that a ""search for a co-worker"" search field is on the landing page because let's face it, that's the thing most people search the most often on HR platforms. My only complaint--the color scheme is a bit dull! But in all seriousness, I have no issues. Excellent serviceDate of experience: June 07, 2022",5
rippling.com,Justin,1 review,US,"Jun 7, 2022Invited","Rippling is greatRippling is great! Easy to use and the org chart makes managing the business easy.Date of experience: June 07, 2022",5
rippling.com,Ron South,1 review,US,"Jun 7, 2022Invited","Just startedJust started, very impressedDate of experience: June 07, 2022",5
rippling.com,Conor Donovan,1 review,US,"Jun 6, 2022Invited","Rippling was extremely easy to useRippling was extremely easy to use.  The insurance process can be complex, confusing, and a pain.  Enrolling via rippling was the easiest the process has yet been for me, and I look forward to using it more.Date of experience: June 06, 2022",5
rippling.com,Drew Lewis,1 review,US,"Jun 6, 2022Invited","The Company and Team are super excited…The Company and Team are super excited to deploy Rippling.  Its modern SaaS platform it easy to use and connects to all our other software, including our ERP, T&E, benefits, etc.   We leverage as many Rippling modules as needed, including their time and attendance for hourly employee time tracking and leverage other modules for trainings, headcount reports, etc.  Very satisfied with our selection.Date of experience: June 06, 2022",5
rippling.com,Harpal Dhaliwal,1 review,US,"Jun 6, 2022Invited","The emails are timely and direct me to…The emails are timely and direct me to exactly where I need to go. The dashboard is easy to use and presents in a digestible format. I use Rippling for all things HR and would recommend it to anyone.Date of experience: June 06, 2022",5
rippling.com,Heather Radich,1 review,US,"Jun 6, 2022Invited","A very user friendly HR platform!Date of experience: June 06, 2022",5
rippling.com,Kristy Mendez Ley,1 review,US,"Jun 6, 2022Invited","Great and friendly to useIts an easy application where you can easily learn the way to your personal stuff in very simple steps. You have everything you need in one siteDate of experience: June 06, 2022",5
rippling.com,Faith Stoner,1 review,US,"Jun 6, 2022Invited","Rippling is incredibly easy to use.Date of experience: June 06, 2022",5
rippling.com,JP,1 review,US,"Jun 4, 2022Invited","Easy PEOsyEasy to use and explained benefits well.Date of experience: June 04, 2022",5
rippling.com,Elizaveta Osokina,1 review,US,"Jun 3, 2022Invited","The genius is in making the complex simple.This is my first experience having access to an employee platform. I am a very technical person, but I appreciate it when technology is made simple. Rippling is extremely easy to navigate. Everything is in one place. I enjoy that a lot. Every document, benefit, schedule, calendar, all of it is there. This tool is the most user-friendly platform I've used so far when it comes to daily applications. I cannot stress enough how fast it is (on both computer and phone). If I needed to recommend a platform to my HR office, it would be Rippling. I am beyond satisfied. The genius is in making complex things simple.Date of experience: June 03, 2022",5
rippling.com,Jay Bongi,1 review,US,"Jun 3, 2022","Solid company, hope to use the platform again in futureSolid company, solid product. Made my onboarding super easy. Made it easier to pick insurance too. I'm hoping any company I move to in the future uses Rippling over some of the bad alternatives I've used in the past.Date of experience: June 03, 2022",5
rippling.com,Sara S,1 review,US,"Jun 2, 2022Invited","Rippling is amazingRippling has made payroll, timesheets, open enrollment, and myriad other HR tasks for our small nonprofit seamless and easy. It's a true pleasure to use, especially compared to other products I've used with previous organizations.Date of experience: June 02, 2022",5
rippling.com,Crystal,1 review,US,"Jun 2, 2022Invited","Great tool, incredibly easy.Rippling makes it so easy for the employee to fill out forms and keep it all in one place. I'm sure it makes it way easier for HR to have all the documents needed for onboarding and it's just amazing how this platform is so easy to use.Date of experience: June 02, 2022",5
rippling.com,Anonymous,1 review,US,"Jun 2, 2022Invited","Problem-freeI had no problems. Rippling saved tons of time on HRDate of experience: June 02, 2022",5
rippling.com,Tina,2 reviews,US,"Jun 1, 2022Invited","Employer uses RipplingMy work uses rippling to process insurance and other necessary forms. I think it's great as an employee because it is simple and easy to use. The forms are not complicated. I know exactly what they need me to do and when to do it. I would highly recommend Rippling. It is a great app for employees.Date of experience: June 01, 2022",4
